descretePN	PN	verb
ネガ（経験）	-0.3	舌を巻く
ネガ（経験）	-0.3	折られる
ネガ（経験）	-0.3	逝く
ネガ（経験）	-0.3	懲り懲りの
ネガ（経験）	-0.3	衰える
ネガ（経験）	-0.3	震える
ネガ（経験）	-0.3	辛めの
ネガ（経験）	-0.3	辛めです
ネガ（経験）	-0.3	辛めだ
ネガ（経験）	-0.3	辛い
ネガ（経験）	-0.3	申し訳ない
ネガ（経験）	-0.3	損なう
ネガ（経験）	-0.3	損ねる
ネガ（経験）	-0.3	太る
ネガ（経験）	-0.3	堕ちる
ネガ（経験）	-0.3	懲り懲りです
ネガ（経験）	-0.3	懲り懲りだ
ネガ（経験）	-0.3	懲りる
ネガ（経験）	-0.3	虫がおさまらない
ネガ（経験）	-0.3	遅れる
ネガ（経験）	-0.3	遅れを取る
ネガ（経験）	-0.3	恥ずかしい
ネガ（経験）	-0.3	断たれる
ネガ（経験）	-0.3	歎く
ネガ（経験）	-0.3	嘆く
ネガ（経験）	-0.3	退かされる
ネガ（経験）	-0.3	怠る
ネガ（経験）	-0.3	耐えがたい
ネガ（経験）	-0.3	耐えられない
ネガ（経験）	-0.3	妥協
ネガ（経験）	-0.3	驚愕
ネガ（経験）	-0.3	胸糞悪い
ネガ（経験）	-0.3	胸糞が悪い
ネガ（経験）	-0.3	だますれる
ネガ（経験）	-0.3	つらい
ネガ（経験）	-0.3	つまずく
ネガ（経験）	-0.3	つぶれる
ネガ（経験）	-0.3	つぶす
ネガ（経験）	-0.3	ちがう
ネガ（経験）	-0.3	だれる
ネガ（経験）	-0.3	だます
ネガ（経験）	-0.3	ためらう
ネガ（経験）	-0.3	こりる
ネガ（経験）	-0.3	たおれる
ネガ（経験）	-0.3	せんない
ネガ（経験）	-0.3	しょんぼり
ネガ（経験）	-0.3	しょぼくれるた
ネガ（経験）	-0.3	しくじる
ネガ（経験）	-0.3	しかられる
ネガ（経験）	-0.3	さじを投げる
ネガ（経験）	-0.3	とがめる
ネガ（経験）	-0.3	なやむ
ネガ（経験）	-0.3	ねじれる
ネガ（経験）	-0.3	のぼせる
ネガ（経験）	-0.3	むせる
ネガ（経験）	-0.3	むかつく
ネガ（経験）	-0.3	まごつく
ネガ（経験）	-0.3	ぼけるた
ネガ（経験）	-0.3	ぼける
ネガ（経験）	-0.3	ぶれる
ネガ（経験）	-0.3	ぶつかる
ネガ（経験）	-0.3	ふらつく
ネガ（経験）	-0.3	びびる
ネガ（経験）	-0.3	ひもじい
ネガ（経験）	-0.3	ひっかかる
ネガ（経験）	-0.3	ひきつる
ネガ（経験）	-0.3	ばつが悪い
ネガ（経験）	-0.3	はずかしい
ネガ（経験）	-0.3	はげる
ネガ（経験）	-0.3	こわされる
ネガ（経験）	-0.3	こまる
ネガ（経験）	-0.3	めくられる
ネガ（経験）	-0.3	あらそう
ネガ（経験）	-0.3	うつうつ
ネガ（経験）	-0.3	いら立つ
ネガ（経験）	-0.3	いらだたしい
ネガ（経験）	-0.3	いつわる
ネガ（経験）	-0.3	いたむ
ネガ（経験）	-0.3	いたたまれない
ネガ（経験）	-0.3	あわてる
ネガ（経験）	-0.3	あやまる
ネガ（経験）	-0.3	こぼす
ネガ（経験）	-0.3	あやぶむ
ネガ（経験）	-0.3	あやしむ
ネガ（経験）	-0.3	あなどる
ネガ（経験）	-0.3	あせる
ネガ（経験）	-0.3	あきれるた
ネガ（経験）	-0.3	あきれる
ネガ（経験）	-0.3	あきる
ネガ（経験）	-0.3	うなだれる
ネガ（経験）	-0.3	うなる
ネガ（経験）	-0.3	うらむ
ネガ（経験）	-0.3	おちいる
ネガ（経験）	-0.3	こたえるられるない
ネガ（経験）	-0.3	こそばゆい
ネガ（経験）	-0.3	こじらせる
ネガ（経験）	-0.3	けだるい
ネガ（経験）	-0.3	くるしむ
ネガ（経験）	-0.3	くやむ
ネガ（経験）	-0.3	くたびれる
ネガ（経験）	-0.3	くずれる
ネガ（経験）	-0.3	くさる
ネガ（経験）	-0.3	がっくり
ネガ（経験）	-0.3	がたつく
ネガ（経験）	-0.3	かなしむ
ネガ（経験）	-0.3	かなうない
ネガ（経験）	-0.3	かさばる
ネガ（経験）	-0.3	おぼれる
ネガ（経験）	-0.3	むせ返る
ネガ（経験）	-0.3	もたつく
ネガ（経験）	-0.3	胸苦しい
ネガ（経験）	-0.3	憾む
ネガ（経験）	-0.3	機嫌を損ねる
ネガ（経験）	-0.3	機嫌を損じる
ネガ（経験）	-0.3	忌み嫌う
ネガ（経験）	-0.3	忌みきらう
ネガ（経験）	-0.3	危ぶむ
ネガ（経験）	-0.3	陥る
ネガ（経験）	-0.3	間違う
ネガ（経験）	-0.3	患う
ネガ（経験）	-0.3	悔しい
ネガ（経験）	-0.3	患い
ネガ（経験）	-0.3	干からびる
ネガ（経験）	-0.3	堪え難い
ネガ（経験）	-0.3	堪える
ネガ（経験）	-0.3	堪えがたい
ネガ（経験）	-0.3	渇く
ネガ（経験）	-0.3	恰好がつかない
ネガ（経験）	-0.3	気がかりだ
ネガ（経験）	-0.3	気がかりです
ネガ（経験）	-0.3	気まずい
ネガ（経験）	-0.3	気持ちが悪い
ネガ（経験）	-0.3	胸くそ悪い
ネガ（経験）	-0.3	胸が騒ぐ
ネガ（経験）	-0.3	狂する
ネガ（経験）	-0.3	狂う
ネガ（経験）	-0.3	恐れる
ネガ（経験）	-0.3	恐る
ネガ（経験）	-0.3	許せない
ネガ（経験）	-0.3	許すことができない
ネガ（経験）	-0.3	虚しい
ネガ（経験）	-0.3	逆らえない
ネガ（経験）	-0.3	詰まる
ネガ（経験）	-0.3	疑う
ネガ（経験）	-0.3	偽る
ネガ（経験）	-0.3	飢える
ネガ（経験）	-0.3	気持ち悪い
ネガ（経験）	-0.3	悔やむ
ネガ（経験）	-0.3	怪しむ
ネガ（経験）	-0.3	もだえる
ネガ（経験）	-0.3	わすれる
ネガ（経験）	-0.3	阿鼻叫喚です
ネガ（経験）	-0.3	阿鼻叫喚だ
ネガ（経験）	-0.3	ポシャる
ネガ（経験）	-0.3	ビビる
ネガ（経験）	-0.3	ツライ
ネガ（経験）	-0.3	ストレスがある
ネガ（経験）	-0.3	ガックリ
ネガ（経験）	-0.3	よごれる
ネガ（経験）	-0.3	壊れる
ネガ（経験）	-0.3	よごす
ネガ（経験）	-0.3	ゆきづまる
ネガ（経験）	-0.3	ゆがむ
ネガ（経験）	-0.3	やむをえない
ネガ（経験）	-0.3	やつれる
ネガ（経験）	-0.3	もてあます
ネガ（経験）	-0.3	もつれる
ネガ（経験）	-0.3	阿鼻叫喚の
ネガ（経験）	-0.3	引っ掛かる
ネガ（経験）	-0.3	引っ繰り返る
ネガ（経験）	-0.3	厭う
ネガ（経験）	-0.3	壊される
ネガ（経験）	-0.3	餓える
ネガ（経験）	-0.3	我慢ならない
ネガ（経験）	-0.3	我慢する
ネガ（経験）	-0.3	我慢しきれない
ネガ（経験）	-0.3	苛立つ
ネガ（経験）	-0.3	苛苛する
ネガ（経験）	-0.3	苛つく
ネガ（経験）	-0.3	苛だつ
ネガ（経験）	-0.3	臆病風に吹かれる
ネガ（経験）	-0.3	臆する
ネガ（経験）	-0.3	汚れる
ネガ（経験）	-0.3	汚す
ネガ（経験）	-0.3	汚される
ネガ（経験）	-0.3	怨む
ネガ（経験）	-0.3	被る
ネガ（経験）	-0.3	謬る
ネガ（経験）	-0.3	貧する
ネガ（評価）	-0.3	けちん坊です
ネガ（評価）	-0.3	げっそり
ネガ（評価）	-0.3	けんのんです
ネガ（評価）	-0.3	けんのんだ
ネガ（評価）	-0.3	けわしい
ネガ（評価）	-0.3	けばけばしい
ネガ（評価）	-0.3	けばけば
ネガ（評価）	-0.3	けちん坊の
ネガ（評価）	-0.3	けちん坊だ
ネガ（評価）	-0.3	ぐずる
ネガ（評価）	-0.3	けちけちするた
ネガ（評価）	-0.3	けちけち
ネガ（評価）	-0.3	けしからんの
ネガ（評価）	-0.3	けしからんです
ネガ（評価）	-0.3	けしからんだ
ネガ（評価）	-0.3	けがらわしい
ネガ（評価）	-0.3	ぐらつく
ネガ（評価）	-0.3	こしゃくだ
ネガ（評価）	-0.3	こしゃくです
ネガ（評価）	-0.3	こすい
ネガ（評価）	-0.3	こせこせ
ネガ（評価）	-0.3	しかたない
ネガ（評価）	-0.3	さもしい
ネガ（評価）	-0.3	ご法度の
ネガ（評価）	-0.3	ご法度です
ネガ（評価）	-0.3	ご法度だ
ネガ（評価）	-0.3	ごみごみ
ネガ（評価）	-0.3	ごてごて
ネガ（評価）	-0.3	ごっちゃです
ネガ（評価）	-0.3	ごっちゃだ
ネガ（評価）	-0.3	ごちゃごちゃ
ネガ（評価）	-0.3	ごしゃごしゃ
ネガ（評価）	-0.3	こてんこてんです
ネガ（評価）	-0.3	こてんこてんだ
ネガ（評価）	-0.3	こっ酷い
ネガ（評価）	-0.3	こっぴどい
ネガ（評価）	-0.3	ぐらぐら
ネガ（評価）	-0.3	ぐずぐず
ネガ（評価）	-0.3	しつこい
ネガ（評価）	-0.3	かん高い
ネガ（評価）	-0.3	きちきち
ネガ（評価）	-0.3	ききにくい
ネガ（評価）	-0.3	がめつい
ネガ（評価）	-0.3	がつがつ
ネガ（評価）	-0.3	がっかり
ネガ（評価）	-0.3	がさつです
ネガ（評価）	-0.3	がさつだ
ネガ（評価）	-0.3	かわいいげのない
ネガ（評価）	-0.3	ぐじゃぐじゃです
ネガ（評価）	-0.3	かみ合うない
ネガ（評価）	-0.3	かったるい
ネガ（評価）	-0.3	かっこ悪い
ネガ（評価）	-0.3	お粗末の
ネガ（評価）	-0.3	お粗末です
ネガ（評価）	-0.3	お粗末だ
ネガ（評価）	-0.3	お節介の
ネガ（評価）	-0.3	きつい
ネガ（評価）	-0.3	きびしい
ネガ（評価）	-0.3	きゅうきゅう
ネガ（評価）	-0.3	ぎこちない
ネガ（評価）	-0.3	ぐじゃぐじゃだ
ネガ（評価）	-0.3	ぐしょぐしょです
ネガ（評価）	-0.3	ぐしょぐしょだ
ネガ（評価）	-0.3	ぐしゃぐしゃ
ネガ（評価）	-0.3	くどい
ネガ（評価）	-0.3	くだらない
ネガ（評価）	-0.3	くそまじめです
ネガ（評価）	-0.3	くそまじめだ
ネガ（評価）	-0.3	くしゃくしゃ
ネガ（評価）	-0.3	ぎょっと
ネガ（評価）	-0.3	ぎょうぎょうしい
ネガ（評価）	-0.3	ぎゅうぎゅう
ネガ（評価）	-0.3	ぎちぎち
ネガ（評価）	-0.3	ぎすぎす
ネガ（評価）	-0.3	ぎごちない
ネガ（評価）	-0.3	しかつめらしい
ネガ（評価）	-0.3	しどろだ
ネガ（評価）	-0.3	お節介だ
ネガ（評価）	-0.3	たどたどしい
ネガ（評価）	-0.3	ちっぽけです
ネガ（評価）	-0.3	ちっぽけだ
ネガ（評価）	-0.3	ちぐはぐです
ネガ（評価）	-0.3	ちぐはぐだ
ネガ（評価）	-0.3	だるい
ネガ（評価）	-0.3	だらけるた
ネガ（評価）	-0.3	たよりない
ネガ（評価）	-0.3	たじたじ
ネガ（評価）	-0.3	せわしい
ネガ（評価）	-0.3	たけだけしい
ネガ（評価）	-0.3	ぞんざいです
ネガ（評価）	-0.3	ぞんざいだ
ネガ（評価）	-0.3	ぞっと
ネガ（評価）	-0.3	そらぞらしい
ネガ（評価）	-0.3	そそっかしい
ネガ（評価）	-0.3	そぐわない
ネガ（評価）	-0.3	ちまちま
ネガ（評価）	-0.3	ちゃちい
ネガ（評価）	-0.3	ちゃちだ
ネガ（評価）	-0.3	ちゃちです
ネガ（評価）	-0.3	でくの坊だ
ネガ（評価）	-0.3	できる損なう
ネガ（評価）	-0.3	つんつるてんの
ネガ（評価）	-0.3	つんつるてんです
ネガ（評価）	-0.3	つんつるてんだ
ネガ（評価）	-0.3	つれない
ネガ（評価）	-0.3	つまるぬ
ネガ（評価）	-0.3	つまらない
ネガ（評価）	-0.3	つぶれるやすい
ネガ（評価）	-0.3	つたない
ネガ（評価）	-0.3	つかむにくい
ネガ（評価）	-0.3	ちゃらっぽこの
ネガ（評価）	-0.3	ちゃらっぽこです
ネガ（評価）	-0.3	ちゃらっぽこだ
ネガ（評価）	-0.3	ちゃちの
ネガ（評価）	-0.3	せわしない
ネガ（評価）	-0.3	せっかちです
ネガ（評価）	-0.3	しどろです
ネガ（評価）	-0.3	しわくちゃです
ネガ（評価）	-0.3	じゃじゃ馬です
ネガ（評価）	-0.3	じゃじゃ馬だ
ネガ（評価）	-0.3	じじむさい
ネガ（評価）	-0.3	しんねり
ネガ（評価）	-0.3	しんどい
ネガ（評価）	-0.3	しわしわ
ネガ（評価）	-0.3	しわくちゃの
ネガ（評価）	-0.3	しわくちゃだ
ネガ（評価）	-0.3	せっかちだ
ネガ（評価）	-0.3	しらじらしい
ネガ（評価）	-0.3	しょぼしょぼ
ネガ（評価）	-0.3	しょぼい
ネガ（評価）	-0.3	しょうがない
ネガ（評価）	-0.3	しみったれる
ネガ（評価）	-0.3	しどろもどろです
ネガ（評価）	-0.3	しどろもどろだ
ネガ（評価）	-0.3	じゃじゃ馬の
ネガ（評価）	-0.3	じゃじゃ馬的だ
ネガ（評価）	-0.3	じゃじゃ馬的です
ネガ（評価）	-0.3	じゃま臭い
ネガ（評価）	-0.3	せせこましい
ネガ（評価）	-0.3	せこい
ネガ（評価）	-0.3	ずんべらぼうの
ネガ（評価）	-0.3	ずんべらぼうです
ネガ（評価）	-0.3	ずんべらぼうだ
ネガ（評価）	-0.3	ずれる
ネガ（評価）	-0.3	ずるい
ネガ（評価）	-0.3	ずうずうしい
ネガ（評価）	-0.3	すたれる
ネガ（評価）	-0.3	すじ違い
ネガ（評価）	-0.3	すげない
ネガ（評価）	-0.3	すかたんの
ネガ（評価）	-0.3	すかたんです
ネガ（評価）	-0.3	すかたんだ
ネガ（評価）	-0.3	じれったい
ネガ（評価）	-0.3	お節介です
ネガ（評価）	-0.3	おんぼろの
ネガ（経験）	-0.3	不満がある
ネガ（経験）	-0.3	詫びる
ネガ（経験）	-0.3	挾まる
ネガ（経験）	-0.3	罹る
ネガ（経験）	-0.3	憑く
ネガ（経験）	-0.3	毀れる
ネガ（経験）	-0.3	毀す
ネガ（経験）	-0.3	咬まれる
ネガ（経験）	-0.3	咎める
ネガ（経験）	-0.3	歪む
ネガ（経験）	-0.3	落とされる
ネガ（経験）	-0.3	老いる
ネガ（経験）	-0.3	漏れる
ネガ（経験）	-0.3	漏らす
ネガ（経験）	-0.3	路頭に迷う
ネガ（経験）	-0.3	裂ける
ネガ（経験）	-0.3	理性がきかない
ネガ（経験）	-0.3	乱れる
ネガ（経験）	-0.3	涸れる
ネガ（経験）	-0.3	疵付ける
ネガ（経験）	-0.3	縺れる
ネガ（経験）	-0.3	茫然だ
ネガ（評価）	-0.3	あとの祭りです
ネガ（評価）	-0.3	あとの祭りだ
ネガ（評価）	-0.3	あざとい
ネガ（評価）	-0.3	あくどい
ネガ（評価）	-0.3	あくが強い
ネガ（評価）	-0.3	あきれるてものが言えるない
ネガ（評価）	-0.3	あいた口がふさがるない
ネガ（評価）	-0.3	
ネガ（経験）	-0.3	騙す
ネガ（経験）	-0.3	轢く
ネガ（経験）	-0.3	躓く
ネガ（経験）	-0.3	躊躇う
ネガ（経験）	-0.3	茫漠だ
ネガ（経験）	-0.3	茫然の
ネガ（経験）	-0.3	茫然です
ネガ（経験）	-0.3	落としてしまう
ネガ（経験）	-0.3	落ち込む
ネガ（評価）	-0.3	あばずれだ
ネガ（経験）	-0.3	腹の虫がおさまらない
ネガ（経験）	-0.3	閉まる
ネガ（経験）	-0.3	聞こえるにくい
ネガ（経験）	-0.3	文句はある
ネガ（経験）	-0.3	文句がある
ネガ（経験）	-0.3	腹立つ
ネガ（経験）	-0.3	腹立たしい
ネガ（経験）	-0.3	腹の虫の居所が悪い
ネガ（経験）	-0.3	侮る
ネガ（経験）	-0.3	薬がきかない
ネガ（経験）	-0.3	負ける
ネガ（経験）	-0.3	負う
ネガ（経験）	-0.3	腐る
ネガ（経験）	-0.3	怖気付く
ネガ（経験）	-0.3	怖じ気づく
ネガ（経験）	-0.3	怖れる
ネガ（経験）	-0.3	不満はある
ネガ（経験）	-0.3	別れる
ネガ（経験）	-0.3	偏る
ネガ（経験）	-0.3	呆れる
ネガ（経験）	-0.3	崩される
ネガ（経験）	-0.3	蒙る
ネガ（経験）	-0.3	滅びる
ネガ（経験）	-0.3	迷う
ネガ（経験）	-0.3	無くす
ネガ（経験）	-0.3	謀る
ネガ（経験）	-0.3	膨れる
ネガ（経験）	-0.3	冒す
ネガ（経験）	-0.3	忘れる
ネガ（経験）	-0.3	妨げる
ネガ（経験）	-0.3	亡びる
ネガ（経験）	-0.3	亡くする
ネガ（経験）	-0.3	亡くす
ネガ（経験）	-0.3	飽きる
ネガ（経験）	-0.3	崩れる
ネガ（経験）	-0.3	崩す
ネガ（評価）	-0.3	あとの祭りの
ネガ（評価）	-0.3	あばずれです
ネガ（評価）	-0.3	おんぼろです
ネガ（評価）	-0.3	うら悲しい
ネガ（評価）	-0.3	おそい
ネガ（評価）	-0.3	おせっかいの
ネガ（評価）	-0.3	おせっかいです
ネガ（評価）	-0.3	おせっかいだ
ネガ（評価）	-0.3	おしい
ネガ（評価）	-0.3	おこがましい
ネガ（評価）	-0.3	えげつない
ネガ（評価）	-0.3	うら寂しい
ネガ（評価）	-0.3	いわくつき
ネガ（評価）	-0.3	うらめしい
ネガ（評価）	-0.3	うどの大木の
ネガ（評価）	-0.3	うどの大木です
ネガ（評価）	-0.3	うどの大木だ
ネガ（評価）	-0.3	うとい
ネガ（評価）	-0.3	うす汚い
ネガ（評価）	-0.3	うじうじ
ネガ（評価）	-0.3	おそまつだ
ネガ（評価）	-0.3	おそまつです
ネガ（評価）	-0.3	おぞましい
ネガ（評価）	-0.3	おためごかしだ
ネガ（評価）	-0.3	おんぼろだ
ネガ（評価）	-0.3	おもはゆい
ネガ（評価）	-0.3	おびやかす
ネガ（評価）	-0.3	おばさん臭い
ネガ（評価）	-0.3	おっちょこちょいです
ネガ（評価）	-0.3	おっちょこちょいだ
ネガ（評価）	-0.3	おっさんくさい
ネガ（評価）	-0.3	おっくうの
ネガ（評価）	-0.3	おっくうです
ネガ（評価）	-0.3	おっくうだ
ネガ（評価）	-0.3	おっかない
ネガ（評価）	-0.3	おたんこなすの
ネガ（評価）	-0.3	おたんこなすです
ネガ（評価）	-0.3	おたんこなすだ
ネガ（評価）	-0.3	おためごかしです
ネガ（評価）	-0.3	いんちき
ネガ（評価）	-0.3	いろあせる
ネガ（評価）	-0.3	あばずれの
ネガ（評価）	-0.3	ありふれる
ネガ（評価）	-0.3	あんぽんたんの
ネガ（評価）	-0.3	あんぽんたんです
ネガ（評価）	-0.3	あんぽんたんだ
ネガ（評価）	-0.3	あわせにくい
ネガ（評価）	-0.3	あるがちです
ネガ（評価）	-0.3	あるがちだ
ネガ（評価）	-0.3	ありふれるた
ネガ（評価）	-0.3	ありきたりです
ネガ（評価）	-0.3	いやらしい
ネガ（評価）	-0.3	ありきたりだ
ネガ（評価）	-0.3	あらっぽい
ネガ（評価）	-0.3	あらい
ネガ（評価）	-0.3	あやふやです
ネガ（評価）	-0.3	あやふやだ
ネガ（評価）	-0.3	あやしい
ネガ（評価）	-0.3	あほらしい
ネガ（評価）	-0.3	いたしかたない
ネガ（評価）	-0.3	いかがわしい
ネガ（評価）	-0.3	いかつい
ネガ（評価）	-0.3	いぎたない
